month,month_start,ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,raw_units,raw_revenue,organic_units,organic_revenue,promo_units,promo_revenue,within_active_span,baseline_units,prev_raw_units,next_raw_units,est_unit_price,zero_sales_gap,deep_drop_gap,likely_stockout,stockout_reason,suppressed_units_est,cleaned_units,cleaned_revenue_est
2024-03,2024-03-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),2,NJ,167.0,3006.2999999999997,167.0,3006.2999999999997,0.0,0.0,True,478.5,421.0,536.0,18.001796407185626,False,True,True,deep_drop_gap,311.5,478.5,8613.86
2024-06,2024-06-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),2,NJ,88.0,1512.54,88.0,1512.54,0.0,0.0,True,335.0,401.0,121.0,17.187954545454545,False,True,True,deep_drop_gap,247.0,335.0,5757.96
2025-04,2025-04-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),2,NJ,55.0,975.67,52.0,924.43,3.0,51.24000000000001,True,207.5,414.0,189.0,17.7775,False,True,True,deep_drop_gap,155.5,207.5,3688.83
2023-08,2023-08-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,44.0,812.1800000000001,44.0,812.1800000000001,0.0,0.0,True,118.0,232.0,33.0,18.458636363636366,False,True,True,deep_drop_gap,74.0,118.0,2178.12
2023-09,2023-09-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,33.0,573.98,33.0,573.98,0.0,0.0,True,215.5,44.0,199.0,17.393333333333334,False,True,True,deep_drop_gap,182.5,215.5,3748.26
2024-06,2024-06-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,82.0,1211.0,82.0,1211.0,0.0,0.0,True,271.5,834.0,94.0,14.768292682926829,False,True,True,deep_drop_gap,189.5,271.5,4009.59
2024-11,2024-11-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,50.0,836.0,40.0,704.0,10.0,132.0,True,182.0,94.0,415.0,17.6,False,True,True,deep_drop_gap,142.0,182.0,3203.2
2025-05,2025-05-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,79.0,1219.39,79.0,1219.39,0.0,0.0,True,247.5,321.0,22.0,15.435316455696205,False,True,True,deep_drop_gap,168.5,247.5,3820.24
2025-06,2025-06-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,22.0,383.19,18.0,309.99,4.0,73.19999999999999,True,167.5,79.0,262.0,17.221666666666668,False,True,True,deep_drop_gap,149.5,167.5,2884.63
2025-09,2025-09-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,56.0,1107.9,33.0,687.0,23.0,420.9000000000001,True,144.5,22.0,33.0,20.818181818181817,False,True,True,deep_drop_gap,111.5,144.5,3008.23
2025-10,2025-10-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,33.0,613.28,33.0,613.28,0.0,0.0,True,137.5,56.0,319.0,18.584242424242422,False,True,True,deep_drop_gap,104.5,137.5,2555.33
2025-02,2025-02-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,3.0,2.0,7.989999999999999,True,False,True,zero_sales_gap,2.0,2.0,15.98
2025-05,2025-05-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,6.24,True,False,True,zero_sales_gap,2.0,2.0,12.48
2025-06,2025-06-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,3.0,0.0,4.0,6.24,True,False,True,zero_sales_gap,3.0,3.0,18.72
2023-02,2023-02-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,41.0,925.4200000000001,41.0,925.4200000000001,0.0,0.0,True,143.0,143.0,126.0,22.571219512195125,False,True,True,deep_drop_gap,102.0,143.0,3227.68
2024-03,2024-03-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,40.0,141.84,40.0,141.84,0.0,0.0,True,157.5,290.0,305.0,3.5460000000000003,False,True,True,deep_drop_gap,117.5,157.5,558.5
2023-08,2023-08-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2.0,229.0,2.0,229.0,0.0,0.0,True,19.5,27.0,1.0,114.5,False,True,True,deep_drop_gap,17.5,19.5,2232.75
2023-09,2023-09-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,1.0,120.0,1.0,120.0,0.0,0.0,True,9.5,2.0,12.0,120.0,False,True,True,deep_drop_gap,8.5,9.5,1140.0
2023-12,2023-12-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2.0,240.0,2.0,240.0,0.0,0.0,True,9.5,7.0,55.0,120.0,False,True,True,deep_drop_gap,7.5,9.5,1140.0
2023-09,2023-09-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,8.0,2.0,33.0,True,False,True,zero_sales_gap,8.0,8.0,264.0
2023-11,2023-11-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,1.0,120.0,True,False,True,zero_sales_gap,2.0,2.0,240.0
2024-03,2024-03-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2.0,240.0,2.0,240.0,0.0,0.0,True,9.0,58.0,6.0,120.0,False,True,True,deep_drop_gap,7.0,9.0,1080.0
2024-05,2024-05-01,D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,6.0,6.0,6.0,20.0,True,False,True,zero_sales_gap,6.0,6.0,120.0
2024-06,2024-06-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,12.0,203.94,12.0,203.94,0.0,0.0,True,36.0,34.0,44.0,16.995,False,True,True,deep_drop_gap,24.0,36.0,611.82
2025-05,2025-05-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,6.0,119.08999999999999,6.0,119.08999999999999,0.0,0.0,True,35.5,85.0,19.0,19.848333333333333,False,True,True,deep_drop_gap,29.5,35.5,704.62
2024-05,2024-05-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),2,NJ,2.0,17.98,2.0,17.98,0.0,0.0,True,73.5,75.0,38.0,8.99,False,True,True,deep_drop_gap,71.5,73.5,660.76
2024-06,2024-06-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),3,LA,2.0,33.99,2.0,33.99,0.0,0.0,True,31.5,29.0,30.0,16.995,False,True,True,deep_drop_gap,29.5,31.5,535.34
2024-03,2024-03-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.5,1.0,0.0,8.99,True,False,True,zero_sales_gap,1.5,1.5,13.48
2024-04,2024-04-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,1.0,1.0,8.99
2024-10,2024-10-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,1.0,1.0,8.99
2024-11,2024-11-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.5,0.0,1.0,8.99,True,False,True,zero_sales_gap,1.5,1.5,13.48
2025-04,2025-04-01,D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,12.0,2.0,9.99,True,False,True,zero_sales_gap,2.0,2.0,19.98
2025-08,2025-08-01,D-18012,POP White Tea 1.8gx20 (12ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,0.0,True,False,True,zero_sales_gap,2.0,2.0,0.0
2025-09,2025-09-01,D-18012,POP White Tea 1.8gx20 (12ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,1.5,0.0,0.0,0.0,True,False,True,zero_sales_gap,1.5,1.5,0.0
2025-10,2025-10-01,D-18012,POP White Tea 1.8gx20 (12ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,0.0,1.0,0.0,True,False,True,zero_sales_gap,2.5,2.5,0.0
2023-07,2023-07-01,D-18100N,POP White Tea 1.8gx100 (New),1,SF,2.0,180.0,2.0,180.0,0.0,0.0,True,25.5,31.0,27.0,90.0,False,True,True,deep_drop_gap,23.5,25.5,2295.0
2023-10,2023-10-01,D-18100N,POP White Tea 1.8gx100 (New),1,SF,1.0,90.0,1.0,90.0,0.0,0.0,True,25.0,8.0,25.0,90.0,False,True,True,deep_drop_gap,24.0,25.0,2250.0
2023-09,2023-09-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,2.0,24.35,2.0,24.35,0.0,0.0,True,16.0,18.0,65.0,12.175,False,True,True,deep_drop_gap,14.0,16.0,194.8
2023-11,2023-11-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,4.0,54.0,4.0,54.0,0.0,0.0,True,25.5,65.0,16.0,13.5,False,True,True,deep_drop_gap,21.5,25.5,344.25
2024-03,2024-03-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,5.0,78.35,5.0,78.35,0.0,0.0,True,26.0,25.0,27.0,15.669999999999998,False,True,True,deep_drop_gap,21.0,26.0,407.42
2024-05,2024-05-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,5.0,59.97,5.0,59.97,0.0,0.0,True,14.0,27.0,5.0,11.994,False,True,True,deep_drop_gap,9.0,14.0,167.92
2024-06,2024-06-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,5.0,86.72,5.0,86.72,0.0,0.0,True,18.0,5.0,23.0,17.344,False,True,True,deep_drop_gap,13.0,18.0,312.19
2025-03,2025-03-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,23.0,46.0,1.0,18.2065,True,False,True,zero_sales_gap,23.0,23.0,418.75
2025-05,2025-05-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,10.0,1.0,0.0,7.99,True,False,True,zero_sales_gap,10.0,10.0,79.9
2025-06,2025-06-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,0.0,19.0,7.99,True,False,True,zero_sales_gap,8.0,8.0,63.92
2023-09,2023-09-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),2,NJ,16.0,277.99,16.0,277.99,0.0,0.0,True,46.5,133.0,42.0,17.374375,False,True,True,deep_drop_gap,30.5,46.5,807.91
2024-07,2024-07-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),2,NJ,14.0,200.86,14.0,200.86,0.0,0.0,True,57.0,38.0,105.0,14.347142857142858,False,True,True,deep_drop_gap,43.0,57.0,817.79
2024-09,2024-09-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),2,NJ,15.0,232.47,15.0,232.47,0.0,0.0,True,57.5,105.0,29.0,15.498,False,True,True,deep_drop_gap,42.5,57.5,891.14
2025-05,2025-05-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,59.0,1.0,0.0,7.99,True,False,True,zero_sales_gap,59.0,59.0,471.41
2025-06,2025-06-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,24.0,0.0,73.0,7.99,True,False,True,zero_sales_gap,24.0,24.0,191.76
2023-09,2023-09-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),3,LA,7.0,115.99,7.0,115.99,0.0,0.0,True,18.5,21.0,16.0,16.57,False,True,True,deep_drop_gap,11.5,18.5,306.54
2024-02,2024-02-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),3,LA,10.0,180.0,10.0,180.0,0.0,0.0,True,46.5,45.0,49.0,18.0,False,True,True,deep_drop_gap,36.5,46.5,837.0
2025-05,2025-05-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,7.0,4.0,0.0,7.99,True,False,True,zero_sales_gap,7.0,7.0,55.93
2025-06,2025-06-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,7.0,0.0,7.0,7.99,True,False,True,zero_sales_gap,7.0,7.0,55.93
2025-10,2025-10-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),3,LA,12.0,237.0,12.0,237.0,0.0,0.0,True,33.5,101.0,41.0,19.75,False,True,True,deep_drop_gap,21.5,33.5,661.62
2025-03,2025-03-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,4.0,7.0,7.99,True,False,True,zero_sales_gap,4.0,4.0,31.96
2023-02,2023-02-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,3.0,37.99,3.0,37.99,0.0,0.0,True,9.0,27.0,9.0,12.663333333333334,False,True,True,deep_drop_gap,6.0,9.0,113.97
2023-07,2023-07-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,1.0,36.0,1.0,36.0,0.0,0.0,True,6.5,7.0,4.0,36.0,False,True,True,deep_drop_gap,5.5,6.5,234.0
2024-06,2024-06-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,4.0,2.0,13.540000000000001,True,False,True,zero_sales_gap,5.0,5.0,67.7
2025-02,2025-02-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,4.0,94.64,4.0,94.64,0.0,0.0,True,13.5,25.0,12.0,23.66,False,True,True,deep_drop_gap,9.5,13.5,319.41
2023-07,2023-07-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,3.0,3.0,1.0,36.0,False,True,True,deep_drop_gap,2.0,3.0,108.0
2023-09,2023-09-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2024-03,2024-03-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,6.0,8.0,6.0,32.625,True,False,True,zero_sales_gap,6.0,6.0,195.75
2024-05,2024-05-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,6.0,6.0,10.0,36.0,False,True,True,deep_drop_gap,5.0,6.0,216.0
2024-07,2024-07-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,2.0,37.99,2.0,37.99,0.0,0.0,True,6.0,10.0,5.0,18.995,False,True,True,deep_drop_gap,4.0,6.0,113.97
2024-10,2024-10-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.5,7.0,4.0,27.284285714285716,True,False,True,zero_sales_gap,5.5,5.5,150.06
2025-07,2025-07-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,1.0,5.0,36.0,True,False,True,zero_sales_gap,5.0,5.0,180.0
2025-09,2025-09-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,5.0,0.0,1.9899999999999998,True,False,True,zero_sales_gap,5.0,5.0,9.95
2025-10,2025-10-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,0.0,5.0,1.9899999999999998,True,False,True,zero_sales_gap,5.0,5.0,9.95
2023-06,2023-06-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,1.0,36.0,True,False,True,zero_sales_gap,2.0,2.0,72.0
2023-09,2023-09-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,20.0,36.0,True,False,True,zero_sales_gap,2.0,2.0,72.0
2023-11,2023-11-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,11.5,20.0,0.0,3.6,True,False,True,zero_sales_gap,11.5,11.5,41.4
2023-12,2023-12-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,3.0,0.0,3.0,3.6,True,False,True,zero_sales_gap,3.0,3.0,10.8
2024-02,2024-02-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,3.0,3.0,3.0,36.0,False,True,True,deep_drop_gap,2.0,3.0,108.0
2024-06,2024-06-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,3.0,2.0,36.0,True,False,True,zero_sales_gap,2.0,2.0,72.0
2024-12,2024-12-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,1.5,1.0,2.0,36.0,True,False,True,zero_sales_gap,1.5,1.5,54.0
2025-01,2025-01-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2025-02,2025-02-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2025-05,2025-05-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2025-06,2025-06-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2025-08,2025-08-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2025-09,2025-09-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99
2023-12,2023-12-01,D-18200N,POP Organic White Tea 1.8gx100,2,NJ,2.0,120.0,2.0,120.0,0.0,0.0,True,7.0,7.0,38.0,60.0,False,True,True,deep_drop_gap,5.0,7.0,420.0
2023-04,2023-04-01,D-18200N,POP Organic White Tea 1.8gx100,3,LA,29.0,3086.0,29.0,3086.0,0.0,0.0,True,83.0,70.0,98.0,106.41379310344827,False,True,True,deep_drop_gap,54.0,83.0,8832.34
2023-09,2023-09-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),1,SF,20.0,320.92,15.0,215.92000000000002,5.0,105.0,True,163.5,389.0,249.0,14.394666666666668,False,True,True,deep_drop_gap,148.5,163.5,2353.53
2025-06,2025-06-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),1,SF,13.0,283.2,11.0,237.0,2.0,46.19999999999999,True,99.5,195.0,145.0,21.545454545454547,False,True,True,deep_drop_gap,88.5,99.5,2143.77
2023-04,2023-04-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,21.0,32.0,0.0,24.0,True,False,True,zero_sales_gap,21.0,21.0,504.0
2023-05,2023-05-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,32.0,0.0,10.0,24.0,True,False,True,zero_sales_gap,32.0,32.0,768.0
2025-06,2025-06-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),2,NJ,70.0,1553.01,53.0,1160.31,17.0,392.70000000000005,True,249.0,336.0,163.0,21.89264150943396,False,True,True,deep_drop_gap,196.0,249.0,5451.27
2023-10,2023-10-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),3,LA,46.0,1058.97,46.0,1058.97,0.0,0.0,True,232.0,216.0,211.0,23.02108695652174,False,True,True,deep_drop_gap,186.0,232.0,5340.89
2024-05,2024-05-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),3,LA,3.0,36.980000000000004,3.0,36.980000000000004,0.0,0.0,True,102.0,461.0,64.0,12.326666666666668,False,True,True,deep_drop_gap,99.0,102.0,1257.32
2025-03,2025-03-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),3,LA,35.0,595.4,35.0,595.4,0.0,0.0,True,333.0,478.0,341.0,17.01142857142857,False,True,True,deep_drop_gap,298.0,333.0,5664.81
2025-06,2025-06-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),3,LA,23.0,493.38,23.0,493.38,0.0,0.0,True,310.0,525.0,296.0,21.45130434782609,False,True,True,deep_drop_gap,287.0,310.0,6649.9
2025-11,2025-11-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),3,LA,53.0,1120.72,53.0,1120.72,0.0,0.0,True,263.0,281.0,325.0,21.145660377358492,False,True,True,deep_drop_gap,210.0,263.0,5561.31
2024-03,2024-03-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,2.0,0.0,8.99,True,False,True,zero_sales_gap,4.0,4.0,35.96
2024-04,2024-04-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-11,2024-11-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-12,2024-12-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.5,0.0,2.0,8.99,True,False,True,zero_sales_gap,4.5,4.5,40.46
2025-08,2025-08-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,4.0,0.0,11.59,True,False,True,zero_sales_gap,2.0,2.0,23.18
2025-09,2025-09-01,D-18206,POP OG White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,1.0,11.59,True,False,True,zero_sales_gap,2.0,2.0,23.18
2023-04,2023-04-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,56.0,1880.79,56.0,1880.79,0.0,0.0,True,303.5,191.0,246.0,33.58553571428571,False,True,True,deep_drop_gap,247.5,303.5,10193.21
2023-11,2023-11-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,69.0,2064.2000000000003,69.0,2064.2000000000003,0.0,0.0,True,173.5,556.0,100.0,29.915942028985512,False,True,True,deep_drop_gap,104.5,173.5,5190.42
2024-06,2024-06-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,85.0,3977.0299999999997,85.0,3977.0299999999997,0.0,0.0,True,418.5,403.0,458.0,46.788588235294114,False,True,True,deep_drop_gap,333.5,418.5,19581.02
2024-09,2024-09-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,43.0,1803.2999999999997,43.0,1803.2999999999997,0.0,0.0,True,311.5,434.0,194.0,41.93720930232558,False,True,True,deep_drop_gap,268.5,311.5,13063.44
2024-12,2024-12-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,63.0,2949.32,63.0,2949.32,0.0,0.0,True,163.5,138.0,299.0,46.81460317460318,False,True,True,deep_drop_gap,100.5,163.5,7654.19
2025-07,2025-07-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,41.0,1956.06,41.0,1956.06,0.0,0.0,True,112.5,104.0,33.0,47.70878048780488,False,True,True,deep_drop_gap,71.5,112.5,5367.24
2025-08,2025-08-01,F-04001,POP Ginger Chews Original 1 lb Bulk,1,SF,33.0,1387.29,33.0,1387.29,0.0,0.0,True,89.5,41.0,121.0,42.03909090909091,False,True,True,deep_drop_gap,56.5,89.5,3762.5
2023-08,2023-08-01,F-04001,POP Ginger Chews Original 1 lb Bulk,2,NJ,92.0,3932.2299999999996,92.0,3932.2299999999996,0.0,0.0,True,308.0,155.0,376.0,42.74163043478261,False,True,True,deep_drop_gap,216.0,308.0,13164.42
2025-07,2025-07-01,F-04001,POP Ginger Chews Original 1 lb Bulk,2,NJ,148.0,6690.2699999999995,148.0,6690.2699999999995,0.0,0.0,True,1043.5,359.0,2573.0,45.20452702702703,False,True,True,deep_drop_gap,895.5,1043.5,47170.92
2025-11,2025-11-01,F-04001,POP Ginger Chews Original 1 lb Bulk,2,NJ,212.0,11343.16,208.0,11099.15,4.0,244.01000000000022,True,1728.0,2667.0,438.0,53.36129807692308,False,True,True,deep_drop_gap,1520.0,1728.0,92208.32
2023-03,2023-03-01,F-04001,POP Ginger Chews Original 1 lb Bulk,3,LA,70.0,3029.7200000000003,70.0,3029.7200000000003,0.0,0.0,True,645.5,911.0,386.0,43.28171428571429,False,True,True,deep_drop_gap,575.5,645.5,27938.35
2023-10,2023-10-01,F-04001,POP Ginger Chews Original 1 lb Bulk,3,LA,291.0,12610.21,291.0,12610.21,0.0,0.0,True,842.5,1147.0,538.0,43.33405498281787,False,True,True,deep_drop_gap,551.5,842.5,36508.94
2024-09,2024-09-01,F-04001,POP Ginger Chews Original 1 lb Bulk,3,LA,222.0,10113.640000000001,222.0,10113.640000000001,0.0,0.0,True,781.0,855.0,470.0,45.55693693693694,False,True,True,deep_drop_gap,559.0,781.0,35579.97
2025-03,2025-03-01,F-04001,POP Ginger Chews Original 1 lb Bulk,3,LA,141.0,5521.68,141.0,5521.68,0.0,0.0,True,1087.0,1235.0,182.0,39.16085106382979,False,True,True,deep_drop_gap,946.0,1087.0,42567.85
2025-04,2025-04-01,F-04001,POP Ginger Chews Original 1 lb Bulk,3,LA,182.0,7701.69,182.0,7701.69,0.0,0.0,True,857.0,141.0,1092.0,42.31697802197802,False,True,True,deep_drop_gap,675.0,857.0,36265.65
2025-09,2025-09-01,F-04001,POP Ginger Chews Original 1 lb Bulk,3,LA,158.0,8304.710000000001,158.0,8304.710000000001,0.0,0.0,True,545.5,555.0,536.0,52.561455696202536,False,True,True,deep_drop_gap,387.5,545.5,28672.27
